Run,Assay Type,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioProject,AvgSpotLen,Bases,Bytes,Library Name,Host,Collection_Date,BioSampleModel,isolate,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Isolation_source,strain,collected_by,lat_lon,host_disease,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),sample_name,sample_type,AssemblyName,INSDC_center_name,REA,Description,external_id,Submitter_Id,passage_history,samp_size,identified_by,lab_host,common_name
SRR7236182,WGS,SAMN08906583,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142655,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,15-2931cuFM,SRP149365,PRJNA449507,478,489492409,345410187,15-2931cuFM,Bos taurus,not collected,Pathogen.cl,15-2931cuFM,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236183,WGS,SAMN08906582,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142654,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,15-2743cuFM,SRP149365,PRJNA449507,484,286047027,200648911,15-2743cuFM,Bos taurus,not collected,Pathogen.cl,15-2743cuFM,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236192,WGS,SAMN08906442,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142645,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0288FM,SRP149365,PRJNA449507,470,707381805,477159267,09-0288FM,Bos taurus,not collected,Pathogen.cl,09-0288FM,Mexico,North America,Mexico: Jalisco,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236201,WGS,SAMN08906631,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142636,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2166,SRP149365,PRJNA449507,484,220622508,145960686,97-2166,Bos taurus,not collected,Pathogen.cl,97-2166,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236203,WGS,SAMN08906633,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142634,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2168,SRP149365,PRJNA449507,480,318637211,209145462,97-2168,Bos taurus,not collected,Pathogen.cl,97-2168,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236204,WGS,SAMN08906636,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142633,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2174,SRP149365,PRJNA449507,486,310612205,204386823,97-2174,Bos taurus,not collected,Pathogen.cl,97-2174,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236211,WGS,SAMN08906536,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142626,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,12-1789FM,SRP149365,PRJNA449507,480,603490195,419720926,12-1789FM,Bos taurus,not collected,Pathogen.cl,12-1789FM,Mexico,North America,Mexico: Estado de Mexico,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236213,WGS,SAMN08906534,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142624,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,12-1784FM,SRP149365,PRJNA449507,465,131588613,89524438,12-1784FM,Bos taurus,not collected,Pathogen.cl,12-1784FM,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236214,WGS,SAMN08906531,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142623,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,12-1721FM,SRP149365,PRJNA449507,479,353798395,234492843,12-1721FM,Bos taurus,not collected,Pathogen.cl,12-1721FM,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236215,WGS,SAMN08906532,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142622,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,12-1738FM,SRP149365,PRJNA449507,475,739022449,491354784,12-1738FM,Bos taurus,not collected,Pathogen.cl,12-1738FM,Mexico,North America,Mexico: Estado de Mexico,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236221,WGS,SAMN08906493,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142616,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,10-0167FM,SRP149365,PRJNA449507,475,329828424,239238934,10-0167FM,Bos taurus,not collected,Pathogen.cl,10-0167FM,Mexico,North America,Mexico: Baja California,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236222,WGS,SAMN08906451,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142615,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0317FM,SRP149365,PRJNA449507,475,507727507,303269548,09-0317FM,Bos taurus,not collected,Pathogen.cl,09-0317FM,Mexico,North America,Mexico: Guanajuato,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236229,WGS,SAMN08906475,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142608,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0593FM,SRP149365,PRJNA449507,458,294367552,171381310,09-0593FM,Bos taurus,not collected,Pathogen.cl,09-0593FM,Mexico,North America,Mexico: Aguascalientes,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236233,WGS,SAMN08906471,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142604,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0552FM,SRP149365,PRJNA449507,474,289810630,167569855,09-0552FM,Bos taurus,not collected,Pathogen.cl,09-0552FM,Mexico,North America,Mexico: Hidalgo,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236236,WGS,SAMN08906530,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142601,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,12-1720FM,SRP149365,PRJNA449507,467,385001679,225678002,12-1720FM,Bos taurus,not collected,Pathogen.cl,12-1720FM,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236247,WGS,SAMN08906523,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142590,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,12-1667FM,SRP149365,PRJNA449507,473,376999011,249159125,12-1667FM,Bos taurus,not collected,Pathogen.cl,12-1667FM,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236250,WGS,SAMN08906647,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142587,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2192,SRP149365,PRJNA449507,470,574714751,363624051,97-2192,Bos taurus,not collected,Pathogen.cl,97-2192,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236251,WGS,SAMN08906648,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142586,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2193,SRP149365,PRJNA449507,479,450475834,278163786,97-2193,Bos taurus,not collected,Pathogen.cl,97-2193,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236253,WGS,SAMN08906642,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142584,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2184,SRP149365,PRJNA449507,466,383355715,248665629,97-2184,Bos taurus,not collected,Pathogen.cl,97-2184,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236256,WGS,SAMN08906700,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142581,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2419,SRP149365,PRJNA449507,478,564146488,388239715,97-2419,Bos taurus,not collected,Pathogen.cl,97-2419,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236259,WGS,SAMN08906710,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142578,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2436,SRP149365,PRJNA449507,482,425883381,300012020,97-2436,Bos taurus,not collected,Pathogen.cl,97-2436,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236276,WGS,SAMN08906718,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142561,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2453,SRP149365,PRJNA449507,478,392200107,265965293,97-2453,Bos taurus,not collected,Pathogen.cl,97-2453,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236277,WGS,SAMN08906715,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142560,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2448,SRP149365,PRJNA449507,482,397931992,271723501,97-2448,Bos taurus,not collected,Pathogen.cl,97-2448,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236278,WGS,SAMN08906716,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142559,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2449,SRP149365,PRJNA449507,485,354639028,247945693,97-2449,Bos taurus,not collected,Pathogen.cl,97-2449,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236282,WGS,SAMN08906554,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142555,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,13-1909FM,SRP149365,PRJNA449507,468,679870138,430847936,13-1909FM,Bos taurus,not collected,Pathogen.cl,13-1909FM,Mexico,North America,Mexico: Estado de Mexico,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236288,WGS,SAMN08906653,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142549,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2206,SRP149365,PRJNA449507,483,416931623,275064720,97-2206,Bos taurus,not collected,Pathogen.cl,97-2206,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236289,WGS,SAMN08906652,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142548,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2204,SRP149365,PRJNA449507,469,182186624,114934377,97-2204,Bos taurus,not collected,Pathogen.cl,97-2204,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236290,WGS,SAMN08906651,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142547,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2201,SRP149365,PRJNA449507,476,409761445,261390760,97-2201,Bos taurus,not collected,Pathogen.cl,97-2201,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236291,WGS,SAMN08906658,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142546,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2249,SRP149365,PRJNA449507,474,344690336,223880618,97-2249,Bos taurus,not collected,Pathogen.cl,97-2249,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236292,WGS,SAMN08906657,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142545,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2248,SRP149365,PRJNA449507,474,446913606,281753677,97-2248,Bos taurus,not collected,Pathogen.cl,97-2248,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236293,WGS,SAMN08906656,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142544,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2213,SRP149365,PRJNA449507,469,336922317,218140439,97-2213,Bos taurus,not collected,Pathogen.cl,97-2213,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236295,WGS,SAMN08906448,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142542,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0307FM,SRP149365,PRJNA449507,471,595575057,417560268,09-0307FM,Bos taurus,not collected,Pathogen.cl,09-0307FM,Mexico,North America,Mexico: Estado de Mexico,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236302,WGS,SAMN08906488,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142535,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,10-0145FM,SRP149365,PRJNA449507,470,861292501,527015064,10-0145FM,Bos taurus,not collected,Pathogen.cl,10-0145FM,Mexico,North America,Mexico: Baja California,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236307,WGS,SAMN08906418,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142530,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0152FM,SRP149365,PRJNA449507,478,303808701,220944178,09-0152FM,Bos taurus,not collected,Pathogen.cl,09-0152FM,Mexico,North America,Mexico: Baja California,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236310,WGS,SAMN08906413,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142527,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0128FM,SRP149365,PRJNA449507,472,394681029,242788150,09-0128FM,Bos taurus,not collected,Pathogen.cl,09-0128FM,Mexico,North America,Mexico: Baja California,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236313,WGS,SAMN08906419,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142524,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0169FM,SRP149365,PRJNA449507,475,416189876,296848273,09-0169FM,Bos taurus,not collected,Pathogen.cl,09-0169FM,Mexico,North America,Mexico: Baja California,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236318,WGS,SAMN08906546,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142519,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,12-1895FM,SRP149365,PRJNA449507,478,393890567,265601237,12-1895FM,Bos taurus,not collected,Pathogen.cl,12-1895FM,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236320,WGS,SAMN08906544,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142517,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,12-1840FM,SRP149365,PRJNA449507,483,275567772,200225807,12-1840FM,Bos taurus,not collected,Pathogen.cl,12-1840FM,Mexico,North America,Mexico: Estado de Mexico,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236322,WGS,SAMN08906542,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142515,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,12-1829FM,SRP149365,PRJNA449507,470,528152309,366781083,12-1829FM,Bos taurus,not collected,Pathogen.cl,12-1829FM,Mexico,North America,Mexico: Estado de Mexico,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236324,WGS,SAMN08906667,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142513,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2270,SRP149365,PRJNA449507,482,363699948,242622654,97-2270,Bos taurus,not collected,Pathogen.cl,97-2270,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236325,WGS,SAMN08906668,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142512,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2272,SRP149365,PRJNA449507,476,544738597,359764105,97-2272,Bos taurus,not collected,Pathogen.cl,97-2272,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236326,WGS,SAMN08906665,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142511,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2267,SRP149365,PRJNA449507,478,412481395,276942639,97-2267,Bos taurus,not collected,Pathogen.cl,97-2267,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236328,WGS,SAMN08906641,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142509,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2181,SRP149365,PRJNA449507,484,264162348,174518321,97-2181,Bos taurus,not collected,Pathogen.cl,97-2181,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236332,WGS,SAMN08906495,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142505,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,10-0170FM,SRP149365,PRJNA449507,472,832203750,525617019,10-0170FM,Bos taurus,not collected,Pathogen.cl,10-0170FM,Mexico,North America,Mexico: Baja California,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236334,WGS,SAMN08906704,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142503,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,97-2424,SRP149365,PRJNA449507,465,462906696,333440200,97-2424,Bos taurus,not collected,Pathogen.cl,97-2424,Mexico,North America,Mexico: Queretaro,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236339,WGS,SAMN08906422,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142498,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0186FM,SRP149365,PRJNA449507,474,779199855,468506338,09-0186FM,Bos taurus,not collected,Pathogen.cl,09-0186FM,Mexico,North America,Mexico: Jalisco,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236341,WGS,SAMN08906424,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142496,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0213FM,SRP149365,PRJNA449507,480,460502658,270735089,09-0213FM,Bos taurus,not collected,Pathogen.cl,09-0213FM,Mexico,North America,Mexico: Jalisco,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236342,WGS,SAMN08906423,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142495,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0200FM,SRP149365,PRJNA449507,472,945496389,627287639,09-0200FM,Bos taurus,not collected,Pathogen.cl,09-0200FM,Mexico,North America,Mexico: Jalisco,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
SRR7236348,WGS,SAMN08906429,USDA-NVSL-DBL,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4142489,Illumina MiSeq,PAIRED,RANDOM PCR,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-10-13T00:00:00Z,09-0231FM,SRP149365,PRJNA449507,462,648463616,445483112,09-0231FM,Bos taurus,not collected,Pathogen.cl,09-0231FM,Mexico,North America,Mexico: Guanajuato,not collected,not collected,not collected,not collected,bovine tuberculosis,,,,,,,,,,,,,,,
